option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
SPY251209C00685000,2025-12-09,2025-12-09 21:14:36+00,848063,18747,40560432.00,391055,447833,400,0.98,0.01,0.61,0.01,0.01630023312779207,0.00,0.01,93341,0.4782714491729977607795647280,9175,37619,0,8148,8116,4,0,18221,,,8036380,683.04,,0.85,ETF
SPY251209P00684000,2025-12-09,2025-12-09 21:14:58+00,807448,4276,53353912.00,385112,397042,0,2.06,0.25,1.87,1.21,0.01273456946266513,1.07,2.00,88530,0.6607721116406257740436535900,25294,39779,0,35422,38041,1,0,15114,,,8036380,683.04,,1.75,ETF
SPY251209C00684000,2025-12-09,2025-12-09 21:14:24+00,779105,12252,56424481.00,359382,395058,200,1.68,0.01,1.01,0.01,0.01026274532836922,0.00,0.01,84312,0.7242217801194960884604770886,24665,41905,0,32918,35475,22,0,17109,,,8036380,683.04,,1.31,ETF
SPY251209P00683000,2025-12-09,2025-12-09 21:14:58+00,718126,7048,27313743.00,350131,354640,0,1.54,0.07,1.38,0.10,0.00577224399329909,0.10,0.26,73535,0.3803475016919036492203318130,13355,35852,0,13124,13253,7,0,17591,,,8036380,683.04,,1.31,ETF
SPY251209C00686000,2025-12-09,2025-12-09 21:14:34+00,458959,15507,10377114.00,222363,233627,200,0.52,0.01,0.45,0.01,0.02245727375730932,0.00,0.01,49711,0.2261011114282539398944132176,2969,13403,0,1916,1954,0,0,14413,,,8036380,683.04,,0.52,ETF
QQQ251209C00625000,2025-12-09,2025-12-09 21:14:58+00,422940,11545,29291119.00,203413,196894,0,1.25,0.01,0.95,0.01,0.00350903188166361,0.01,0.02,54642,0.6925596774956258570955691149,22633,20700,0,33197,33942,14,0,8978,,,4008074,625.05,,1.42,ETF
SPY251209P00685000,2025-12-09,2025-12-09 21:14:54+00,415866,5756,42076345.00,194832,190817,10,2.69,0.50,2.30,2.20,0.01765266037002438,2.12,2.37,45395,1.0117765097411185333737309624,30217,22315,0,88465,85250,2,0,5424,,,8036380,683.04,,2.29,ETF
QQQ251209P00625000,2025-12-09,2025-12-09 21:14:54+00,320537,4298,19649231.00,154550,151791,0,3.78,0.07,2.89,0.29,0.00647937195382476,0.25,0.35,36931,0.6130097617435740647725535634,14196,14659,0,60322,51661,6,0,7577,,,4008074,625.05,,2.33,ETF
QQQ251209C00626000,2025-12-09,2025-12-09 21:12:12+00,298188,5617,9513579.00,147150,140728,0,0.72,0.01,0.62,0.01,0.01148360681791607,0.00,0.01,35231,0.3190463398929534387701718356,10310,9639,0,6374,6564,11,0,12904,,,4008074,625.05,,0.97,ETF
SPY251209P00682000,2025-12-09,2025-12-09 21:14:58+00,294934,9367,7641181.00,140131,152388,0,1.13,0.01,1.00,0.01,0.00717394902523053,0.01,0.02,32133,0.2590810486413909552645676620,2415,12577,0,4393,4438,0,0,20297,,,8036380,683.04,,0.96,ETF
SPY251209C00683000,2025-12-09,2025-12-09 21:14:58+00,293792,7970,32247094.00,124214,139932,0,2.55,0.01,1.52,0.01,0.002195196104407815,0.01,0.02,33941,1.0976164769632937588497984933,29646,14723,0,91742,100932,2,0,6637,,,8036380,683.04,,1.86,ETF
QQQ251209C00624000,2025-12-09,2025-12-09 21:14:56+00,248097,5327,30433421.00,125861,106808,0,2.04,0.59,1.35,0.69,0.485012455344301,0.69,0.74,33654,1.2266742846547922788264267517,15428,14435,0,54331,54363,15,0,6503,,,4008074,625.05,,1.92,ETF
QQQ251209P00624000,2025-12-09,2025-12-09 21:14:02+00,246060,3794,12972500.00,122040,116795,0,3.09,0.01,2.32,0.01,0.00657302304644729,0.00,0.01,28649,0.5272088108591400471429732555,7225,11584,0,49276,46609,6,0,12824,,,4008074,625.05,,1.88,ETF
SPY251209C00687000,2025-12-09,2025-12-09 21:13:54+00,221205,15540,2203490.00,105170,114553,0,0.26,0.01,0.18,0.01,0.02910458312729593,0.00,0.01,16348,0.0996130286385931601907732619,1482,5607,0,300,304,0,0,12266,,,8036380,683.04,,0.29,ETF
SPY251209P00681000,2025-12-09,2025-12-09 21:13:48+00,185345,5336,3597478.00,85754,98233,0,0.82,0.01,0.73,0.01,0.0136935418672937,0.00,0.01,14723,0.1940963068871563840405729848,1358,9548,0,2096,2148,0,0,12929,,,8036380,683.04,,0.69,ETF
QQQ251209P00623000,2025-12-09,2025-12-09 21:14:40+00,173357,5654,11925548.00,79499,86463,0,2.52,0.01,1.84,0.01,0.01422988434660678,0.00,0.01,24293,0.6879184572875626597137698521,7395,7901,0,31633,29667,6,0,10164,,,4008074,625.05,,1.46,ETF
SPXW251209P06840000,2025-12-09,2025-12-09 21:00:02+00,159743,3328,37733565.00,61525,72482,424,14.40,0.10,12.60,0.15,0.836591897071568,0.10,0.15,61482,2.3621420030924672755613704564,25538,1697,0,65376,66193,0,198,38585,,,2965764,,,8.80,
IWM251209C00252000,2025-12-09,2025-12-09 21:14:40+00,152442,8932,6678830.00,76571,67570,0,1.10,0.01,0.20,0.01,0.01942625233020111,0.00,0.01,20466,0.4381226958449771060468899667,8301,8215,0,17360,16091,15,0,2277,,,1413910,251.39,,0.42,ETF
SPXW251209P06845000,2025-12-09,2025-12-09 21:00:00+00,150675,3931,54781089.00,59395,63127,651,16.80,1.15,13.76,4.20,2.50798487595854,4.20,4.60,59001,3.6357118964659034345445495230,28153,493,0,78569,79176,0,0,30283,,,2965764,,,10.20,
SPY251209P00680000,2025-12-09,2025-12-09 21:14:52+00,148101,10937,2420520.00,63939,83296,0,0.58,0.01,0.52,0.01,0.01982029280507709,0.00,0.01,14316,0.1634371138614864180525452245,866,7398,0,993,1062,0,0,8474,,,8036380,683.04,,0.50,ETF
SPXW251209C06850000,2025-12-09,2025-12-09 20:59:56+00,146632,1859,75556839.00,55803,63498,2937,17.74,0.02,10.30,0.03,1.526143142449156,0.00,0.05,54631,5.1528205985051012057395384383,27331,822,0,94816,97880,0,0,33998,,,2965764,,,17.80,
SPXW251209C06855000,2025-12-09,2025-12-09 20:59:54+00,140757,861,64661759.00,53214,62841,859,13.80,0.02,8.88,0.03,2.041251753303671,0.00,0.05,52813,4.5938574280497595146244946995,24702,899,0,73950,73858,0,0,35920,,,2965764,,,15.70,
SPXW251209P06850000,2025-12-09,2025-12-09 20:59:58+00,139262,1463,77403691.00,55135,56322,2300,19.50,2.07,16.60,9.50,4.412307712387701,9.10,10.40,54265,5.5581343798020996395283709794,27805,927,0,81010,81179,0,0,26572,,,2965764,,,11.90,
SPXW251209C06860000,2025-12-09,2025-12-09 20:59:54+00,132427,1740,55025376.00,48845,59784,955,10.50,0.02,6.50,0.03,2.632973490983438,0.00,0.05,48488,4.1551478172880152838922576410,23798,600,0,53753,56390,0,0,37253,,,2965764,,,12.90,
