option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
SPY251205C00687000,2025-12-05,2025-12-05 21:14:06+00,866236,13171,54306809.00,403557,443760,0,1.99,0.01,0.72,0.01,0.00820917473164324,0.00,0.01,93250,0.6269285621932129350431060361,18919,51074,0,25935,26163,19,0,20718,,,10275037,685.69,,0.57,ETF
SPY251205C00686000,2025-12-05,2025-12-05 21:14:58+00,770701,13234,62774966.00,361013,385822,21,2.80,0.01,1.18,0.08,0.002105917630881872,0.07,0.08,78925,0.8145177701858437967512693056,23866,42481,0,58318,56185,20,0,18817,,,10275037,685.69,,0.90,ETF
SPY251205P00686000,2025-12-05,2025-12-05 21:14:56+00,767805,2589,63419681.00,364860,375531,21,1.82,0.05,1.71,0.07,0.002486605057806173,0.06,0.08,85683,0.8259868195700731305474697385,27414,45358,0,56302,57382,4,0,15431,,,10275037,685.69,,2.43,ETF
SPY251205P00685000,2025-12-05,2025-12-05 21:14:28+00,689767,5688,39162340.00,330381,340357,0,1.31,0.01,1.30,0.01,0.00857106983603272,0.00,0.01,77571,0.5677618674131989497902915129,19029,45300,0,22178,22244,9,0,21925,,,10275037,685.69,,1.88,ETF
SPY251205C00688000,2025-12-05,2025-12-05 21:14:46+00,600571,11422,29689014.00,276066,315694,0,1.29,0.01,0.40,0.01,0.01477368143543588,0.00,0.01,68654,0.4943464469646386522159744645,8811,30051,0,9373,9179,12,0,20762,,,10275037,685.69,,0.35,ETF
QQQ251205C00626000,2025-12-05,2025-12-05 21:14:58+00,412889,9176,33844284.00,202282,186211,0,3.46,0.01,1.03,0.02,0.003889893791991527,0.02,0.03,49945,0.8196944941618691706487700155,24396,19652,0,62071,62363,9,0,20964,,,5641629,625.48,,0.82,ETF
SPY251205P00687000,2025-12-05,2025-12-05 21:14:42+00,410940,2877,46917188.00,196791,192073,544,2.58,0.60,2.28,1.00,0.02262870263932219,0.84,1.25,52128,1.1417040930549471942376015995,22076,23268,0,136789,150415,4,0,6897,,,10275037,685.69,,3.09,ETF
QQQ251205P00625000,2025-12-05,2025-12-05 21:14:32+00,393126,7182,31568619.00,186805,186930,175,2.16,0.01,2.12,0.01,0.00731503403843506,0.00,0.01,45799,0.8030152928068863417835503030,19391,19655,0,70012,69051,1,0,21715,,,5641629,625.48,,3.05,ETF
SPY251205C00689000,2025-12-05,2025-12-05 21:08:32+00,383020,14402,10982569.00,167968,212260,0,0.74,0.01,0.20,0.01,0.0270012969538202,0.00,0.01,41007,0.2867361756566236750039162425,2792,17033,0,2847,2844,2,0,18693,,,10275037,685.69,,0.19,ETF
QQQ251205C00625000,2025-12-05,2025-12-05 21:14:38+00,345096,14111,42165361.00,155786,162996,175,4.33,0.09,1.48,0.80,0.527105939470735,0.66,0.86,40546,1.2218443853304587708927370911,26314,19046,0,108589,109270,15,0,22710,,,5641629,625.48,,1.19,ETF
