option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
SPY251203C00684000,2025-12-03,2025-12-03 21:14:58+00,567963,7128,31074507.00,263438,283389,157,1.00,0.03,0.39,0.10,0.003056332737897969,0.09,0.10,69192,0.5471220308365157589490864711,21136,43985,0,29850,29804,0,0,20645,,,8809473,683.89,,0.68,ETF
SPY251203C00683000,2025-12-03,2025-12-03 21:14:54+00,559957,9914,52435134.00,256699,279861,0,1.93,0.45,0.68,0.86,0.02028719415537043,0.87,1.22,76755,0.9364135817571706398884199998,23397,44378,0,80772,83161,14,0,15187,,,8809473,683.89,,1.02,ETF
SPY251203C00685000,2025-12-03,2025-12-03 21:14:54+00,507031,12661,10635312.00,256184,245950,0,0.38,0.01,0.21,0.01,0.00814688214772378,0.00,0.01,53699,0.2097566420988065818460804204,4896,22456,1,3249,3295,2,1,19250,,,8809473,683.89,,0.42,ETF
SPY251203P00683000,2025-12-03,2025-12-03 21:13:42+00,502551,4830,26792037.00,228722,260233,0,3.77,0.01,3.13,0.01,0.00819478870443836,0.00,0.01,50234,0.5331207578932287469331470733,13596,19368,0,96014,99481,1,0,11506,,,8809473,683.89,,2.36,ETF
SPY251203P00682000,2025-12-03,2025-12-03 21:12:32+00,428236,6540,29658537.00,206735,208120,0,3.06,0.01,2.48,0.01,0.01522226438580093,0.00,0.01,49963,0.6925745850418927880888108367,13381,25067,0,70816,68426,1,0,9245,,,8809473,683.89,,1.84,ETF
SPY251203P00684000,2025-12-03,2025-12-03 21:14:56+00,418764,1521,20568062.00,207893,200069,0,4.58,0.05,3.90,0.07,0.003007239567482754,0.06,0.07,41885,0.4911611790889379220754410567,10802,15221,0,143995,149639,1,0,7415,,,8809473,683.89,,3.05,ETF
SPY251203C00682000,2025-12-03,2025-12-03 21:14:38+00,394382,10793,54687791.00,184740,185423,0,2.92,0.75,1.10,2.00,0.02797025767647253,1.86,2.21,56903,1.3866705630581517412052274176,24219,35341,0,126579,113365,4,0,10365,,,8809473,683.89,,1.50,ETF
SPY251203P00680000,2025-12-03,2025-12-03 21:14:34+00,350645,10750,22362732.00,154640,185004,0,1.92,0.01,1.52,0.01,0.02719870417082526,0.00,0.01,43320,0.6377598996135692794706897297,11001,25552,0,27955,28983,0,0,8331,,,8809473,683.89,,1.08,ETF
SPY251203P00681000,2025-12-03,2025-12-03 21:12:48+00,319693,6617,23190221.00,141739,166381,0,2.44,0.01,1.95,0.01,0.02164567369785172,0.00,0.01,42783,0.7253903275955369682789426059,11573,17996,0,45331,45848,0,0,7957,,,8809473,683.89,,1.41,ETF
QQQ251203C00623000,2025-12-03,2025-12-03 21:14:58+00,295715,7573,21813359.00,140984,135544,50,1.32,0.22,0.88,0.38,0.00511644764424357,0.32,0.40,40972,0.7376480394974891364996702888,19187,18508,0,47829,49666,31,0,14589,,,4788396,623.52,,1.64,ETF
