option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
SPY251230C00688000,2025-12-30,2025-12-30 21:14:14+00,985414,12523,36722609.00,471865,499859,0,1.18,0.01,0.92,0.01,0.00898791856408097,0.00,0.01,101097,0.3726617340528955342627565680,13690,49985,0,6511,6399,0,0,30876,,,7221154,687.01,,1.27,ETF
SPY251230P00687000,2025-12-30,2025-12-30 21:14:58+00,784555,12730,33451179.00,385526,387647,200,1.08,0.01,1.00,0.01,0.000882949006174432,0.01,0.02,90439,0.4263713697573783864738609759,11382,36836,0,9317,9349,4,0,21974,,,7221154,687.01,,0.97,ETF
SPY251230C00687000,2025-12-30,2025-12-30 21:14:58+00,513700,11795,43457953.00,236501,246005,0,1.90,0.01,1.46,0.03,0.000940652832416378,0.03,0.05,62004,0.8459792291220556745182012757,31194,39914,0,32847,31998,33,0,21414,,,7221154,687.01,,1.87,ETF
SPY251230P00688000,2025-12-30,2025-12-30 21:14:16+00,476598,34925,36641532.00,215808,228589,0,1.67,0.30,1.52,1.04,0.03883536857106085,0.93,1.68,56480,0.7688142207898480480404869488,32201,28749,0,33871,32384,17,0,8378,,,7221154,687.01,,1.36,ETF
SPY251230C00689000,2025-12-30,2025-12-30 21:14:34+00,469312,15876,10023661.00,212481,254899,300,0.63,0.01,0.40,0.01,0.01523539747463707,0.00,0.01,47200,0.2135820307173053320605482060,1932,21417,0,1387,1341,1,0,27325,,,7221154,687.01,,0.82,ETF
QQQ251230C00621000,2025-12-30,2025-12-30 21:12:02+00,429950,7645,23944212.00,198586,213152,200,1.52,0.01,0.94,0.01,0.01366995673057766,0.00,0.01,49956,0.5569068961507151994417955534,18212,14611,0,16260,16358,2,0,7903,,,3810433,619.43,,1.53,ETF
SPY251230P00686000,2025-12-30,2025-12-30 21:14:18+00,355276,8670,11284418.00,161107,189971,0,0.75,0.01,0.69,0.01,0.00812671707288948,0.00,0.01,42925,0.3176239881106520001351062305,4198,15072,0,2632,2592,0,0,17511,,,7221154,687.01,,0.68,ETF
QQQ251230P00620000,2025-12-30,2025-12-30 21:14:52+00,333819,10176,17636106.00,161646,157532,49,1.62,0.07,1.60,0.33,0.01112412383586606,0.26,0.49,39754,0.5283134273363709075876448048,14641,11424,0,21601,20550,7,0,16564,,,3810433,619.43,,1.23,ETF
QQQ251230C00620000,2025-12-30,2025-12-30 21:14:54+00,319792,10330,29907305.00,144534,150095,0,2.35,0.01,0.15,0.01,0.003811969864653902,0.00,0.01,37408,0.9352111685095311952769300075,25163,12434,0,40126,38852,16,0,6170,,,3810433,619.43,,2.15,ETF
QQQ251230P00621000,2025-12-30,2025-12-30 21:14:42+00,251101,5890,20682432.00,111355,122906,0,2.13,0.34,2.08,1.37,0.01137104171616657,0.35,1.51,29369,0.8236698380333013408946997403,16840,10309,0,43027,42590,0,0,5773,,,3810433,619.43,,1.63,ETF
QQQ251230C00622000,2025-12-30,2025-12-30 21:14:26+00,242795,8996,8611577.00,113398,124115,0,0.90,0.01,0.58,0.01,0.01929069650238732,0.00,0.01,28186,0.3546851047179719516464507030,5282,5768,0,5482,5339,4,0,15258,,,3810433,619.43,,1.05,ETF
SPY251230C00690000,2025-12-30,2025-12-30 21:13:06+00,242598,15178,2657315.00,100461,141533,0,0.32,0.01,0.25,0.01,0.02260277502667269,0.00,0.01,23172,0.1095357340126464356672355146,604,7044,0,249,257,0,0,19363,,,7221154,687.01,,0.48,ETF
AGNC260116C00010000,2025-12-30,2025-12-30 20:56:04+00,216015,55299,18275665.00000000,555,31,215350,0.88,0.80,0.84,0.82,0.1891187441285981,0.76,0.87,41,0.8460368492928731801032335718,79,0,0,409,122,7,215350,115409,2026-01-26,unknown,458860,10.82,Real Estate,0.80,Common Stock
SPXW251230P06900000,2025-12-30,2025-12-30 21:00:00+00,194936,5601,63388506.00,76493,88342,867,11.40,0.35,11.21,4.00,2.770681303138413,3.70,4.50,76362,3.2517598596462428694545902268,30101,1360,0,54941,55020,0,0,45663,,,2827373,,,9.10,
SPY251230P00685000,2025-12-30,2025-12-30 21:14:46+00,189742,9143,3896584.00,78444,109832,0,0.52,0.01,0.50,0.01,0.01471408583802908,0.00,0.01,20053,0.2053622287105648723002814350,1466,7124,0,942,935,0,0,10826,,,7221154,687.01,,0.47,ETF
QQQ251230P00619000,2025-12-30,2025-12-30 21:14:54+00,185621,5611,7997626.00,88263,92052,0,1.20,0.01,1.19,0.01,0.00667407166321818,0.00,0.01,24638,0.4308578231988837469898341230,5306,7616,0,8604,8461,0,0,11526,,,3810433,619.43,,0.93,ETF
SPXW251230C06910000,2025-12-30,2025-12-30 21:00:00+00,161535,2402,44420280.00,62951,77286,750,10.70,0.02,8.50,0.03,3.541236519894663,0.00,0.05,61511,2.7498857832667842882347478834,21298,290,0,37907,41889,0,0,39750,,,2827373,,,12.35,
NLY260116C00022000,2025-12-30,2025-12-30 20:59:10+00,161268,8520,16638722.00,41,31,161190,1.13,0.89,1.05,1.02,0.1176023004149534,0.88,1.05,52,1.0317435573083314730758737008,6,0,0,340,146,0,161190,17218,2026-02-04,unknown,543723,23.03,Real Estate,1.00,Common Stock
