option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
SPY251219P00680000,2025-12-19,2025-12-19 21:14:58+00,785143,35154,48171504.00,374375,382821,4109,4.15,0.01,3.93,0.01,0.0057770863529829,0.01,0.02,74505,0.6135379669690744233852941313,23147,30839,4800,53054,53127,1,4800,27561,,,9606454,680.59,,6.30,ETF
SPY251219C00681000,2025-12-19,2025-12-19 21:14:58+00,631494,21591,27668145.00,296787,326329,0,0.99,0.01,0.33,0.01,0.003853481322531339,0.00,0.01,69047,0.4381378920464802515938393674,8378,58259,0,11464,11513,3,0,22939,,,9606454,680.59,,0.23,ETF
SPY251219P00679000,2025-12-19,2025-12-19 21:14:58+00,629065,9389,41137426.00,299846,314452,6,3.51,0.01,3.32,0.01,0.01261435364635715,0.01,0.02,65500,0.6539455541160293451392145469,14767,36003,0,30473,31302,1,0,11442,,,9606454,680.59,,5.27,ETF
SPY251219C00680000,2025-12-19,2025-12-19 21:14:56+00,570992,71830,55241275.00,249484,289006,13417,1.59,0.18,0.54,0.69,0.00960970238182485,0.61,0.72,78726,0.9674614530501302995488553243,27702,32538,4800,46054,44040,15,4800,26642,,,9606454,680.59,,0.35,ETF
WOLF1251219P00002000,2025-12-19,2025-12-19 20:40:00+00,567857,10802,100936799.00000000,444762,137895,582605,1.77,1.63,1.74,1.67,19.13973763551992,1.63,1.76,28,1.7328526957335596153725886650,0,0,0,15,28,0,0,0,,,2765952,,,1.74,
SPY251219P00678000,2025-12-19,2025-12-19 21:14:48+00,480607,11298,29217940.00,232716,239024,0,2.67,0.01,2.67,0.01,0.01890206562908001,0.01,0.02,49543,0.6079382946981629481052086210,8867,18955,0,19055,19848,2,0,12159,,,9606454,680.59,,4.70,ETF
BYND251219C00001500,2025-12-19,2025-12-19 20:59:58+00,464368,91558,4042834.00,274517,173725,600,0.19,0.01,0.01,0.02,38.42254025472388,0.01,0.02,9615,0.0865984510284526719647778227,18285,150988,0,1013,867,33,206,9536,2026-02-25,unknown,918054,1.11,Consumer Defensive,0.01,Common Stock
SPY251219C00682000,2025-12-19,2025-12-19 21:12:02+00,396457,17669,8770419.00,180323,212596,0,0.55,0.01,0.19,0.01,0.01157117227783338,0.00,0.01,39967,0.2212199305347112044938038730,3538,17390,0,2492,2442,2,0,28134,,,9606454,680.59,,0.14,ETF
GDX260116C00055000,2025-12-19,2025-12-19 20:53:12+00,377402,25150,1240554081.00,111810,132990,377390,33.45,31.50,31.50,32.45,1.248661237837447,32.45,33.95,41,32.870893132521820234127005158,132602,0,0,137,461,0,0,101796,,,3061992,87.79,,31.00,ETF
GDX260116C00050000,2025-12-19,2025-12-19 20:53:12+00,377258,25664,1434825844.00000000,288766,88416,377080,38.54,37.65,37.80,37.95,1.606255582886594,35.95,39.40,58,38.033013057377179542912277539,76,0,0,95,237,0,0,101481,,,3061992,87.79,,35.77,ETF
QQQ251219C00617000,2025-12-19,2025-12-19 21:14:54+00,346578,10141,26024643.00,152282,169829,0,1.92,0.06,0.42,0.28,0.004164357698399253,0.23,0.27,43083,0.7509029136298322455551131386,24465,13521,2,48773,51416,32,2,21523,,,5252327,617.05,,0.23,ETF
QQQ251219P00616000,2025-12-19,2025-12-19 21:12:34+00,341987,1957,27782425.00,159182,162065,0,4.07,0.01,4.07,0.01,0.01291796669554473,0.00,0.01,39372,0.8123824882232365557755119358,20740,14581,0,73799,72397,14,0,13572,,,5252327,617.05,,6.86,ETF
QQQ251219C00618000,2025-12-19,2025-12-19 21:14:56+00,337769,8427,14024193.00,167054,158664,0,1.32,0.01,0.27,0.01,0.0072701640877925,0.01,0.02,39696,0.4152007140975045075184519649,12051,12880,0,17354,16712,3,0,24048,,,5252327,617.05,,0.17,ETF
SPY251219P00677000,2025-12-19,2025-12-19 21:14:46+00,330915,14421,16633014.00,147182,176467,0,2.21,0.01,2.16,0.01,0.02492068130112301,0.01,0.02,35506,0.5026370518108879923847513699,7266,13951,0,11037,12072,0,0,8648,,,9606454,680.59,,3.97,ETF
SPY251219P00681000,2025-12-19,2025-12-19 21:14:54+00,298548,9200,28971910.00,139960,137083,0,5.70,0.16,4.79,0.36,0.00355408443805965,0.19,0.39,33632,0.9704272009861060867934134583,21505,9683,0,82366,77928,0,0,15253,,,9606454,680.59,,7.20,ETF
WOLF1251219P00100000,2025-12-19,2025-12-19 20:58:34+00,296470,2745,3119290870.00,270368,51102,317550,97.90,96.45,97.50,97.50,70.4196660383016,97.50,97.90,77,97.08018932874666460821969891,0,0,0,743,115,0,0,180000,,,2765952,,,97.20,
QQQ251219P00615000,2025-12-19,2025-12-19 21:13:16+00,290245,19110,25376445.00,136571,134807,700,3.97,0.01,3.97,0.01,0.01995435686998369,0.00,0.01,35094,0.8743111853778704198177401747,16004,13536,2863,50548,49273,68,2863,12964,,,5252327,617.05,,7.05,ETF
NVDA251219C00180000,2025-12-19,2025-12-19 20:59:58+00,287419,88853,17239804.00,140526,121323,1017,1.40,0.09,0.15,0.79,0.756057136762362,0.88,0.86,30058,0.5998143476944808798304913724,24570,12417,1000,38032,36986,876,1000,40014,2026-02-25,unknown,3487013,180.99,Technology,0.07,Common Stock
WOLF1251219P00095000,2025-12-19,2025-12-19 20:50:22+00,284930,13,2858436350.00,180000,129930,309930,92.90,91.95,92.50,92.90,17.08734712983423,90.00,92.60,9,92.20462394272277401467026988,0,0,0,37,103,0,0,180000,,,2765952,,,92.15,
WOLF1251219P00001000,2025-12-19,2025-12-19 20:40:00+00,278964,5219,20527350.00,112924,121040,278700,0.80,0.65,0.80,0.76,19.13973763551992,0.65,0.80,18,0.7358422592162429560803544543,45000,0,0,72,25,0,0,0,,,2765952,,,0.79,
GDX260116C00065000,2025-12-19,2025-12-19 20:53:12+00,274803,20056,634115793.00,260302,14500,274700,23.52,21.50,21.50,22.15,0.75000544951565,22.15,23.50,36,23.075286405170249233086975035,1,0,0,46,42,0,0,20300,,,3061992,87.79,,20.70,ETF
WOLF1251219P00001500,2025-12-19,2025-12-19 20:40:00+00,272747,5017,31935900.00,39017,233730,272720,1.30,1.01,1.25,1.01,19.13973763551992,0.97,1.30,14,1.1708983050226033650232633174,0,0,0,13,11,0,0,0,,,2765952,,,1.28,
SPY251219P00675000,2025-12-19,2025-12-19 21:14:40+00,244384,23244,7170037.00,116426,125861,0,1.40,0.01,1.36,0.01,0.03653338231015459,0.01,0.02,24048,0.2933922433547204399633363909,2097,9642,0,4328,4583,0,0,13556,,,9606454,680.59,,2.87,ETF
TSLA251219C00485000,2025-12-19,2025-12-19 20:59:58+00,243222,17846,29128046.00,105852,113721,181,8.20,0.01,6.65,0.01,0.575764015609988,0.00,0.01,38515,1.1975909251630197926174441459,23649,6329,0,51313,48914,7,0,13641,2026-02-04,unknown,3749364,481.2,Consumer Cyclical,4.60,Common Stock
QQQ251219P00617000,2025-12-19,2025-12-19 21:14:58+00,242641,4409,21451105.00,113655,109497,0,5.33,0.02,5.33,0.03,0.00462984119896679,0.03,0.04,28253,0.8840676142943690472756047041,19489,8957,0,97765,100000,5,0,5240,,,5252327,617.05,,8.83,ETF
QQQ251219C00616000,2025-12-19,2025-12-19 21:14:52+00,233589,6810,29691442.00,104375,108183,70,2.61,0.62,0.63,1.25,0.02325270216657518,1.21,1.28,34451,1.2710976116169853888667702673,21031,12737,0,78929,83778,15,0,13393,,,5252327,617.05,,0.34,ETF
SPY251219C00683000,2025-12-19,2025-12-19 21:14:16+00,222555,18658,1983013.00,98906,122371,0,0.29,0.01,0.10,0.01,0.01747675686910385,0.00,0.01,15807,0.0891021545236009076408078831,1278,5021,0,505,523,0,0,14600,,,9606454,680.59,,0.10,ETF
SPY251219C00679000,2025-12-19,2025-12-19 21:14:26+00,216408,25144,34004055.00,93072,106070,30,2.32,0.82,0.83,1.69,0.0171869776756764,1.58,1.77,33126,1.5712938061439503160696462204,17266,13583,0,74336,71543,25,0,8284,,,9606454,680.59,,0.52,ETF
TSLA251219P00480000,2025-12-19,2025-12-19 20:59:58+00,215869,15931,43109780.00,94429,98614,402,5.90,0.03,1.61,0.08,0.3110174404945936,0.06,0.08,40102,1.9970343124765482769642700070,22826,4869,0,99344,94094,3,0,7483,2026-02-04,unknown,3749364,481.2,Consumer Cyclical,3.65,Common Stock
QQQ251219P00614000,2025-12-19,2025-12-19 21:12:42+00,204846,2055,15498265.00,96362,99488,0,3.30,0.01,3.30,0.01,0.02752730204890631,0.00,0.01,23470,0.7565812854534626011735645289,8996,10368,0,34121,32794,0,0,7500,,,5252327,617.05,,6.14,ETF
TSLA251219C00480000,2025-12-19,2025-12-19 20:59:58+00,190303,16280,46151469.00,84159,87437,421,11.75,0.80,9.74,0.99,0.3992348272868409,0.83,1.08,34787,2.4251571966810822740576869591,18707,2994,0,100470,101520,49,0,7437,2026-02-04,unknown,3749364,481.2,Consumer Cyclical,7.15,Common Stock
GDX260116C00060000,2025-12-19,2025-12-19 20:53:12+00,188681,14411,527389104.00,2,179679,188660,29.00,27.25,29.00,27.45,1.044965351204817,27.45,28.90,36,27.951362564328151748188741843,9000,0,0,52,78,0,0,29661,,,3061992,87.79,,25.99,ETF
GDX260116C00070000,2025-12-19,2025-12-19 20:54:22+00,179164,12971,325160833.00,164567,14580,178990,18.52,17.25,17.25,18.40,0.622119320558355,17.00,18.40,53,18.148781730704829095130718226,17,0,0,82,82,0,0,51796,,,3061992,87.79,,15.70,ETF
SPY251219P00676000,2025-12-19,2025-12-19 21:14:48+00,177093,10872,7060020.00,71139,101946,0,1.76,0.01,1.67,0.01,0.03062471021695864,0.01,0.02,21304,0.3986617201131608815707001429,4008,8622,0,7139,7728,0,0,7776,,,9606454,680.59,,3.42,ETF
TSLA251219C00482500,2025-12-19,2025-12-19 20:59:58+00,173427,6835,26300013.00,78396,76013,0,9.80,0.02,7.90,0.03,0.3813546471501703,0.02,0.04,31094,1.5164889550070058295421128150,15518,3172,3500,90169,90533,21,3500,8832,2026-02-04,unknown,3749364,481.2,Consumer Cyclical,5.85,Common Stock
GDX260116C00047000,2025-12-19,2025-12-19 20:54:38+00,169410,12746,694627420.00,39010,60880,169410,41.81,40.35,40.80,41.20,1.31744395645552,38.95,42.95,42,41.002740097987131810400802787,69520,0,0,63,215,0,0,25810,,,3061992,87.79,,39.31,ETF
TSLA251219C00490000,2025-12-19,2025-12-19 20:59:20+00,167978,22673,14748857.00,74952,83632,0,5.15,0.01,4.30,0.01,0.3599418103032631,0.00,0.01,24063,0.8780231339818309540535070050,9394,5117,0,32640,29832,2,0,12148,2026-02-04,unknown,3749364,481.2,Consumer Cyclical,2.77,Common Stock
NVDA251219P00180000,2025-12-19,2025-12-19 20:59:58+00,162855,51452,9535039.00,70679,77030,977,3.91,0.01,3.25,0.02,0.473035914598806,0.01,0.02,16426,0.5854925547265972797887691494,14146,10692,1000,41835,46860,495,1000,11590,2026-02-25,unknown,3487013,180.99,Technology,5.96,Common Stock
QQQ251219P00613000,2025-12-19,2025-12-19 21:13:52+00,161975,4441,10528057.00,75281,79699,0,2.68,0.01,2.54,0.01,0.03306052132709138,0.00,0.01,18852,0.6499803673406389874980706841,6995,9466,0,22701,21788,3,0,5257,,,5252327,617.05,,5.60,ETF
WOLF1251219P00020000,2025-12-19,2025-12-19 20:40:00+00,154651,423,317912685.00,68801,99800,168600,19.35,18.05,19.05,19.35,19.13973763551992,17.00,19.60,11,18.838412619381704612320644547,0,0,0,26,68,0,0,0,,,2765952,,,19.15,
GDX260116C00035000,2025-12-19,2025-12-19 20:54:22+00,154260,9399,823492195.00,41715,112545,154250,54.01,52.35,52.80,53.90,2.282280594806383,52.35,53.90,45,53.383391352262414106054712822,0,0,0,95,637,0,0,38210,,,3061992,87.79,,48.55,ETF
NVDA251219C00181000,2025-12-19,2025-12-19 20:59:58+00,152470,19570,4333039.00,80664,63614,200,0.85,0.06,0.07,0.16,0.683933432431183,0.16,0.15,14615,0.2841896110710303666295008862,8192,7356,0,12071,12937,14,0,12470,2026-02-25,unknown,3487013,180.99,Technology,0.05,Common Stock
NVDA251226C00180000,2025-12-19,2025-12-19 20:59:58+00,151439,64028,42025932.5000,39389,81451,21060,3.50,1.30,1.62,3.34,0.2991207239878355,3.30,3.30,12947,2.7751063134331314918878228211,30598,3251,1,35037,28676,46,1,75633,2026-02-25,unknown,3487013,180.99,Technology,1.04,Common Stock
SPY260220P00530000,2025-12-19,2025-12-19 20:55:30+00,150252,6300,12620976.00000000,176,150076,150000,0.87,0.81,0.87,0.81,0.3127402621158228,0.80,0.81,33,0.8399872214679338710965577829,0,41,0,458,418,0,0,150078,,,9606454,680.59,,1.00,ETF
